LAMMPS data file for 20 A silica coating on SiNW, created by AMAL M S, on 28-NOV-2020

3983 atoms
2 atom types


0.00 50.00  xlo xhi
0.00 50.00  ylo yhi
0.00 50.00  zlo zhi

Masses 

1 28.0855
2 15.9994

Atoms

316	2	-0.65	26.49135	36.587	3.75305
317	1	1.3	32.2397	35.6125	4.1527
318	2	-0.65	30.97555	36.3183	3.38714
319	2	-0.65	33.48045	35.2543	3.188595
320	2	-0.65	38.0133	35.59145	3.92348
321	1	1.3	39.29675	35.93205	2.93251
322	2	-0.65	40.50655	36.66005	3.73467
323	1	1.3	14.4058	39.25055	3.878475
324	2	-0.65	13.85615	38.1108	4.920135
325	2	-0.65	13.25895	39.80835	2.862
326	2	-0.65	15.73355	38.534	3.19835
327	1	1.3	21.53395	39.10065	3.79569
328	2	-0.65	20.93065	37.7205	4.45162
329	2	-0.65	20.3464	39.81205	2.871765
330	2	-0.65	22.7483	38.79385	2.73885
331	2	-0.65	27.4621	39.0556	4.27809
332	1	1.3	26.95915	37.65095	4.96604
333	1	1.3	28.6131	39.50825	3.141255
334	2	-0.65	34.57355	39.9482	3.040305
335	2	-0.65	35.1306	37.89865	4.54696
336	1	1.3	35.76935	38.9036	3.4272
337	2	-0.65	36.99685	39.75345	4.08386
338	2	-0.65	14.967	40.43755	4.78619
339	2	-0.65	16.73805	42.18545	3.949335
340	2	-0.65	19.23195	42.2117	2.90595
341	2	-0.65	22.01435	40.2397	4.84693
342	1	1.3	24.9874	42.32755	3.592185
343	2	-0.65	24.45675	41.4211	4.835935
344	2	-0.65	29.92355	40.2925	3.855055
345	1	1.3	30.40205	41.49815	4.79198
346	1	1.3	17.9614	43.17345	3.332615
347	2	-0.65	23.8268	43.1826	2.94792
348	2	-0.65	26.22155	43.30795	4.115055
349	2	-0.65	30.9945	42.7229	3.894565
350	1	1.3	32.0923	43.13235	2.799985
351	2	-0.65	20.3335	7.18595	6.5455
352	2	-0.65	24.5677	6.27915	5.0522
353	2	-0.65	22.62145	5.94135	6.98375
354	1	1.3	23.29515	5.3699	5.55715
355	2	-0.65	27.4702	6.59495	7.221
356	2	-0.65	29.93	7.04705	6.3397
357	1	1.3	30.50105	5.9009	5.26955
358	1	1.3	12.5137	9.734	5.17275
359	2	-0.65	13.8022	8.8462	5.57575
360	1	1.3	19.80795	8.15545	5.36445
361	2	-0.65	18.56165	9.0798	5.8636
362	1	1.3	26.85935	9.6561	5.20805
363	2	-0.65	28.1251	8.7122	5.7759
364	1	1.3	28.5958	7.7659	6.9847
365	1	1.3	34.0407	9.269	5.46605
366	2	-0.65	33.3111	9.88305	6.7662
367	2	-0.65	35.28315	8.24095	5.883
368	2	-0.65	10.15785	12.19695	6.16065
369	1	1.3	10.6956	11.1722	7.26445
370	2	-0.65	11.8721	10.2853	6.59095
371	2	-0.65	16.81685	11.14505	5.99
372	1	1.3	17.94215	10.3026	6.7483
373	2	-0.65	19.1027	11.40955	7.0557
374	2	-0.65	22.24025	11.4695	5.16505
375	2	-0.65	24.622	12.28575	6.18305
376	1	1.3	25.2581	11.18685	7.26815
377	2	-0.65	26.42045	10.4739	6.51
378	2	-0.65	31.63535	11.7591	5.78245
379	1	1.3	32.20465	11.0833	7.13965
380	2	-0.65	38.8018	11.90805	6.1512
381	2	-0.65	13.1758	14.24915	6.48595
382	1	1.3	16.3088	12.6171	5.51775
383	2	-0.65	15.6531	13.33475	6.8225
384	1	1.3	21.42265	14.91255	6.5895
385	2	-0.65	20.12545	13.983	6.91715
386	2	-0.65	22.76455	14.039	6.10405
387	1	1.3	23.30845	12.75345	5.2651
388	2	-0.65	27.35155	14.2435	6.71545
389	2	-0.65	29.3989	12.7475	6.3953
390	1	1.3	28.7054	13.7387	7.4288
391	1	1.3	30.38615	12.5272	5.085
392	2	-0.65	36.30085	13.06495	6.25065
393	1	1.3	35.70405	14.1338	7.3332
394	1	1.3	37.5685	12.6154	5.37525
395	2	-0.65	41.5736	14.58115	6.6494
396	2	-0.65	11.24345	16.14345	6.13685
397	1	1.3	10.76335	17.44055	7.0339
398	1	1.3	12.4995	15.38515	5.43335
399	2	-0.65	13.7375	16.4502	5.20395
400	2	-0.65	18.3552	16.95775	5.4576
